ano,mes,id_municipio,regiao_ssp,homicidio_doloso,numero_de_vitimas_em_homicidio_doloso,homicidio_doloso_por_acidente_de_transito,numero_de_vitimas_em_homicidio_doloso_por_acidente_de_transito,homicidio_culposo_por_acidente_de_transito,homicidio_culposo_outros,tentativa_de_homicidio,lesao_corporal_seguida_de_morte,lesao_corporal_dolosa,lesao_corporal_culposa_por_acidente_de_transito,lesao_corporal_culposa_outras,latrocinio,numero_de_vitimas_em_latrocinio,total_de_estupro,estupro,estupro_de_vulneravel,total_de_roubo_outros,roubo_outros,roubo_de_veiculo,roubo_a_banco,roubo_de_carga,furto_outros,furto_de_veiculo
2020,3,3530508,Piracicaba,1,1,0,0,0,0,0,0,27,4,1,0,0,0,0,0,9,9,1,0,0,81,4
2020,4,3530508,Piracicaba,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,16,16,1,0,0,23,4
2020,5,3530508,Piracicaba,1,1,0,0,1,0,0,0,15,12,0,0,0,3,2,1,7,7,0,0,0,28,3
2020,6,3530508,Piracicaba,0,0,0,0,0,0,1,0,21,16,0,0,0,0,0,0,5,5,0,0,0,39,3
2020,7,3530508,Piracicaba,0,0,0,0,1,0,0,0,21,10,0,0,0,0,0,0,5,5,0,0,0,28,1
2020,8,3530508,Piracicaba,0,0,0,0,0,0,0,0,18,16,0,0,0,1,0,1,0,0,2,0,0,32,4
2020,9,3530508,Piracicaba,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,3,3,0,0,0,56,3
2020,10,3530508,Piracicaba,0,0,0,0,0,0,1,0,21,8,0,0,0,2,1,1,4,4,0,0,0,51,2
2020,11,3530508,Piracicaba,0,0,0,0,1,0,0,0,23,7,0,0,0,3,1,2,6,6,1,0,0,48,2
2020,12,3530508,Piracicaba,0,0,0,0,0,0,1,0,15,35,0,0,0,2,2,0,8,8,1,0,0,68,3
2020,1,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,7,1
2020,2,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2020,3,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,7,0
2020,4,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2020,5,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,6,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0
2020,7,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2020,8,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,9,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,10,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,11,3530409,São José do Rio Preto,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0
2020,12,3530409,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3530300,São José do Rio Preto,0,0,0,0,1,0,0,0,17,21,1,0,0,2,1,1,4,4,0,0,0,25,1
2020,2,3530300,São José do Rio Preto,0,0,0,0,0,0,0,0,13,19,0,0,0,1,0,1,5,5,0,0,0,37,1
2020,3,3530300,São José do Rio Preto,1,1,0,0,2,0,0,0,21,24,0,0,0,5,0,5,1,1,0,0,0,38,4
2020,4,3530300,São José do Rio Preto,0,0,0,0,1,0,0,0,13,14,1,0,0,0,0,0,0,0,0,0,0,15,0
2020,5,3530300,São José do Rio Preto,1,1,0,0,0,0,0,0,17,21,0,0,0,1,0,1,2,2,0,0,0,21,0
2020,6,3530300,São José do Rio Preto,0,0,0,0,0,0,0,0,10,12,0,0,0,2,1,1,1,1,0,0,0,23,1
2020,7,3530300,São José do Rio Preto,0,0,0,0,0,0,0,0,15,20,1,0,0,2,0,2,1,1,0,0,0,26,0
2020,8,3530300,São José do Rio Preto,0,0,0,0,2,0,0,0,11,11,1,0,0,3,0,3,0,0,0,0,0,27,1
2020,9,3530300,São José do Rio Preto,0,0,0,0,0,0,0,0,17,15,0,0,0,2,0,2,2,2,0,0,0,38,0
2020,10,3530300,São José do Rio Preto,1,1,0,0,0,0,0,0,17,18,0,0,0,1,1,0,1,1,0,0,0,35,1
2020,11,3530300,São José do Rio Preto,0,0,0,0,2,0,0,0,13,18,2,0,0,1,0,1,1,1,0,0,0,33,2
2020,12,3530300,São José do Rio Preto,0,0,0,0,0,0,1,0,9,25,0,0,0,0,0,0,4,4,0,0,0,31,4
2020,1,3530201,Presidente Prudente,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,1
2020,2,3530201,Presidente Prudente,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,1,1,0,0,0,16,1
2020,3,3530201,Presidente Prudente,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,1
2020,4,3530201,Presidente Prudente,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,7,2
2020,5,3530201,Presidente Prudente,0,0,0,0,1,0,0,0,3,3,0,0,0,1,0,1,1,1,0,0,0,5,0
2020,6,3530201,Presidente Prudente,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,1,0,0,0,8,1
2020,7,3530201,Presidente Prudente,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,13,0
2020,8,3530201,Presidente Prudente,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11,0
2020,9,3530201,Presidente Prudente,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,17,2
2020,10,3530201,Presidente Prudente,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,1,0,0,1,0,0,11,0
2020,11,3530201,Presidente Prudente,0,0,0,0,0,0,1,0,7,4,0,0,0,1,0,1,0,0,0,0,0,11,0
2020,12,3530201,Presidente Prudente,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,1,1,0,0,0,1,20,2
2020,1,3530102,Araçatuba,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,3,3,1,0,0,16,1
2020,2,3530102,Araçatuba,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,1,1,0,0,0,14,3
2020,3,3530102,Araçatuba,0,0,0,0,1,0,1,0,9,1,0,0,0,1,0,1,0,0,0,0,0,10,0
2020,4,3530102,Araçatuba,0,0,0,0,1,0,2,0,8,4,0,0,0,0,0,0,0,0,0,0,0,13,0
2020,5,3530102,Araçatuba,0,0,0,0,0,0,0,0,8,2,0,0,0,2,0,2,0,0,0,0,0,11,1
2020,6,3530102,Araçatuba,0,0,0,0,0,0,0,0,10,2,0,0,0,1,0,1,1,1,0,0,0,11,0
2020,7,3530102,Araçatuba,0,0,0,0,0,0,0,0,9,1,0,0,0,1,1,0,2,2,0,0,0,8,1
2020,8,3530102,Araçatuba,0,0,0,0,0,0,0,0,7,3,0,0,0,1,0,1,0,0,0,0,0,8,1
2020,9,3530102,Araçatuba,0,0,0,0,1,0,0,0,5,6,0,0,0,1,1,0,0,0,0,0,0,5,0
2020,10,3530102,Araçatuba,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0
2020,11,3530102,Araçatuba,0,0,0,0,0,0,0,0,6,4,0,0,0,2,0,2,0,0,0,0,0,4,0
2020,12,3530102,Araçatuba,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,14,0
2020,1,3529906,Santos,1,1,0,0,2,0,2,0,7,3,0,0,0,2,0,2,15,13,2,0,2,24,0
2020,2,3529906,Santos,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,15,14,3,0,1,26,3
2020,3,3529906,Santos,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,3,19,14,1,0,5,19,0
2020,4,3529906,Santos,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,5,2,0,2,11,1
2020,5,3529906,Santos,0,0,0,0,2,0,0,0,5,1,0,0,0,1,0,1,7,7,1,0,0,15,0
2020,6,3529906,Santos,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,1,3,3,1,0,0,19,0
2020,7,3529906,Santos,1,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,1,1,0,3,17,1
2020,8,3529906,Santos,0,0,0,0,2,0,1,0,7,1,0,0,0,0,0,0,18,17,0,0,1,29,0
2020,9,3529906,Santos,0,0,0,0,2,0,0,0,8,1,0,0,0,2,0,2,9,5,0,0,4,28,1
2020,10,3529906,Santos,0,0,0,0,1,0,3,0,12,3,0,0,0,0,0,0,11,8,2,0,3,26,1
2020,11,3529906,Santos,0,0,0,0,2,0,1,0,7,5,0,0,0,1,0,1,7,6,0,0,1,20,1
2020,12,3529906,Santos,0,0,0,0,2,0,0,0,8,1,0,0,0,2,0,2,4,3,1,0,1,29,0
2020,1,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,2,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,3,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,4,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2020,5,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,6,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,7,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2020,8,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,9,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,10,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2020,11,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,3530003,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3529807,Bauru,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,1,1,0,0,0,8,1
2020,2,3529807,Bauru,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0
2020,3,3529807,Bauru,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,4,0
2020,4,3529807,Bauru,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0
2020,5,3529807,Bauru,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,8,0
2020,6,3529807,Bauru,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,3,0,0,0,5,0
2020,7,3529807,Bauru,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,14,0
2020,8,3529807,Bauru,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2020,9,3529807,Bauru,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,0,0,5,0
2020,10,3529807,Bauru,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0
2020,11,3529807,Bauru,0,0,0,0,0,0,0,0,7,1,0,0,0,1,1,0,0,0,0,0,0,7,0
2020,12,3529807,Bauru,0,0,0,0,0,0,0,0,4,3,0,0,0,2,1,1,0,0,0,0,0,6,0
2020,1,3529708,Ribeirão Preto,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,34,2
2020,2,3529708,Ribeirão Preto,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,2,1,0,0,31,0
2020,3,3529708,Ribeirão Preto,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,4,4,0,0,0,10,0
2020,4,3529708,Ribeirão Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,19,0
2020,5,3529708,Ribeirão Preto,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,14,0
2020,6,3529708,Ribeirão Preto,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,17,1
2020,7,3529708,Ribeirão Preto,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,3,2,0,0,1,8,0
2020,8,3529708,Ribeirão Preto,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,1,2,2,2,0,0,13,0
2020,9,3529708,Ribeirão Preto,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,2,2,0,0,0,13,1
2020,10,3529708,Ribeirão Preto,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,6,3
2020,11,3529708,Ribeirão Preto,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,1,7,7,1,0,0,11,2
2020,12,3529708,Ribeirão Preto,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,2
2020,1,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,3,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,6,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,7,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2020,8,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,11,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,3529658,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2020,1,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,2,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,3,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,4,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0
2020,5,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0
2020,6,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,7,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,8,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0
2020,9,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,2,0
2020,10,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2020,11,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,12,3529609,São José do Rio Preto,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,1,3529500,São José do Rio Preto,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,4,0
2020,2,3529500,São José do Rio Preto,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2020,3,3529500,São José do Rio Preto,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,5,0
2020,4,3529500,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,13,0
2020,5,3529500,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2020,6,3529500,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2020,7,3529500,São José do Rio Preto,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0
2020,8,3529500,São José do Rio Preto,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2020,9,3529500,São José do Rio Preto,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,4,0
2020,10,3529500,São José do Rio Preto,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2020,11,3529500,São José do Rio Preto,1,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2020,12,3529500,São José do Rio Preto,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,5,0
2020,1,3529401,Grande São Paulo (exclui a Capital),2,2,0,0,0,0,0,0,91,19,0,0,0,7,3,4,186,184,83,0,2,173,117
2020,2,3529401,Grande São Paulo (exclui a Capital),1,1,0,0,2,0,2,0,76,17,0,0,0,3,2,1,170,170,54,0,0,169,121
2020,3,3529401,Grande São Paulo (exclui a Capital),4,4,0,0,1,0,4,0,57,13,1,1,1,12,2,10,128,127,69,1,0,134,83
2020,4,3529401,Grande São Paulo (exclui a Capital),6,6,0,0,0,0,2,0,61,13,1,0,0,4,1,3,107,106,40,0,1,79,53
2020,5,3529401,Grande São Paulo (exclui a Capital),3,3,0,0,0,0,7,0,65,8,0,0,0,5,1,4,115,115,24,0,0,121,50
2020,6,3529401,Grande São Paulo (exclui a Capital),1,1,1,1,0,0,3,0,69,12,0,0,0,8,0,8,151,146,36,0,5,238,57
2020,7,3529401,Grande São Paulo (exclui a Capital),1,1,0,0,1,1,2,0,50,23,2,0,0,3,0,3,150,150,38,0,0,164,65
2020,8,3529401,Grande São Paulo (exclui a Capital),2,3,0,0,0,0,3,0,80,15,1,0,0,5,2,3,138,138,40,0,0,164,66
2020,9,3529401,Grande São Paulo (exclui a Capital),3,3,0,0,0,0,4,0,80,17,0,1,1,6,1,5,126,126,38,0,0,162,77
2020,10,3529401,Grande São Paulo (exclui a Capital),0,0,0,0,1,0,2,0,95,26,0,1,1,7,2,5,146,145,46,0,1,160,105
2020,11,3529401,Grande São Paulo (exclui a Capital),2,2,0,0,0,0,2,0,99,19,0,0,0,4,0,4,143,139,55,0,4,165,103
2020,12,3529401,Grande São Paulo (exclui a Capital),3,3,0,0,0,0,2,0,77,24,0,0,0,10,1,9,160,158,70,0,2,150,107
2020,1,3529302,Ribeirão Preto,0,0,0,0,0,0,1,0,18,11,0,0,0,0,0,0,0,0,4,0,0,49,5
2020,2,3529302,Ribeirão Preto,0,0,0,0,1,0,0,0,13,7,0,0,0,0,0,0,6,6,3,0,0,51,8
2020,3,3529302,Ribeirão Preto,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,5,4,8,0,1,36,7
2020,4,3529302,Ribeirão Preto,0,0,0,0,1,0,0,0,8,13,0,0,0,1,0,1,3,3,2,0,0,13,4
2020,5,3529302,Ribeirão Preto,0,0,0,0,0,0,1,0,15,8,0,0,0,1,0,1,3,3,0,0,0,24,6
2020,6,3529302,Ribeirão Preto,0,0,0,0,0,0,0,0,13,2,0,0,0,1,1,0,5,4,6,0,1,34,7
2020,7,3529302,Ribeirão Preto,0,0,0,0,0,0,0,0,18,7,0,0,0,2,0,2,1,1,6,0,0,37,6
2020,8,3529302,Ribeirão Preto,0,0,0,0,2,0,1,0,17,8,0,0,0,3,1,2,4,4,7,0,0,38,6
2020,9,3529302,Ribeirão Preto,0,0,0,0,0,0,2,0,20,8,0,0,0,3,0,3,4,3,3,0,1,34,8
2020,10,3529302,Ribeirão Preto,0,0,0,0,2,0,0,0,20,14,0,0,0,2,1,1,6,6,3,0,0,34,5
2020,11,3529302,Ribeirão Preto,0,0,0,0,1,0,0,0,21,7,0,0,0,1,0,1,7,6,3,0,1,29,8
2020,12,3529302,Ribeirão Preto,0,0,0,0,0,0,1,0,14,9,0,0,0,2,0,2,6,6,5,0,0,52,13
2020,1,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,2,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,7,3529104,São José do Rio Preto,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,9,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,1,0
2020,10,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,12,3529104,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,1,3529005,Bauru,1,1,0,0,1,0,2,0,77,81,3,0,0,8,0,8,23,23,0,0,0,207,10
2020,2,3529005,Bauru,1,1,0,0,0,0,3,0,70,117,1,0,0,5,2,3,15,15,0,0,0,185,5
2020,3,3529005,Bauru,2,2,0,0,2,1,1,0,76,109,0,0,0,4,1,3,12,12,1,0,0,141,14
2020,4,3529005,Bauru,2,2,0,0,0,1,2,0,64,74,0,0,0,5,1,4,7,7,0,0,0,108,10
2020,5,3529005,Bauru,0,0,0,0,2,0,1,0,56,57,3,0,0,1,1,0,9,9,0,0,0,136,3
2020,6,3529005,Bauru,1,1,0,0,0,0,2,0,76,75,1,0,0,4,1,3,14,13,0,0,1,159,7
2020,7,3529005,Bauru,2,2,0,0,0,1,3,0,75,99,0,0,0,6,2,4,19,19,0,0,0,152,7
2020,8,3529005,Bauru,1,1,0,0,2,0,1,0,80,85,0,0,0,3,2,1,18,18,1,0,0,135,7
2020,9,3529005,Bauru,2,2,0,0,1,0,2,0,69,80,1,0,0,8,0,8,12,12,0,0,0,171,6
2020,10,3529005,Bauru,0,0,0,0,1,0,2,0,73,106,3,0,0,9,5,4,20,19,0,0,1,189,18
2020,11,3529005,Bauru,2,3,0,0,1,0,2,0,80,99,4,0,0,5,1,4,17,17,1,0,0,190,18
2020,12,3529005,Bauru,1,1,0,0,0,0,2,0,84,84,4,0,0,3,2,1,13,13,1,0,0,174,10
2020,1,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,2,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,3,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2020,5,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,6,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2020,7,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,8,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,9,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,10,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,11,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,3528908,Presidente Prudente,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,1,3528858,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,2,3528858,São José do Rio Preto,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,3528858,São José do Rio Preto,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,3528858,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,3528858,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,6,3528858,São José do Rio Preto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,3528858,São José do Rio Preto,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,8,3528858,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,9,3528858,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,3528858,São José do Rio Preto,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,3528858,São José do Rio Preto,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
